date, pm25, pm10, o3, no2, so2, co
2015/3/14, 47, , 30, 17, 3, 5
2015/3/15, 47, , 33, 13, 2, 5
2015/3/16, 37, , 31, 15, 2, 6
2015/3/17, 58, , 16, 18, 4, 7
2015/3/18, 18, , 19, 21, 3, 7
2015/3/19, 33, , 17, 22, 4, 7
2015/3/20, 44, , 18, 27, 5, 8
2015/3/21, 43, , 25, 26, 3, 8
2015/3/22, 43, , , , 2, 7
2015/3/23, 71, , , , 4, 8
2014/11/2, 65, , 44, 15, 1, 6
2014/11/3, 58, , 37, 14, 3, 5
2014/11/4, 52, , 34, 23, 1, 6
2014/11/5, 38, , 51, 27, 4, 8
2014/11/6, 65, , 41, 24, 3, 7
2014/11/7, 75, , 44, 23, 7, 6
2014/11/8, 74, , 44, 22, 3, 5
2014/11/9, 71, , 44, 20, 2, 5
2014/11/10, 61, , 37, 22, , 6
2014/11/11, 46, , 33, 25, , 6
2014/11/12, 37, , 22, 20, , 6
2014/11/13, 40, , 29, 20, 2, 8
2014/11/14, 56, , 28, 25, 3, 7
2014/11/15, 55, , 37, 28, 2, 6
2014/11/16, 58, , 38, 23, 2, 5
2014/11/17, 57, , 32, 21, 3, 5
2014/11/18, 51, , 34, 22, 4, 7
2014/11/19, 67, , 30, 19, , 8
2014/11/20, 53, , 31, 20, 1, 8
2014/11/21, 60, , 24, 25, 2, 7
2014/11/22, 64, , 32, 21, 1, 7
2014/11/23, 57, , 34, 19, 4, 6
2014/11/24, 50, , 34, 23, 5, 8
2014/11/25, 74, , 37, 26, 3, 8
2014/11/26, 71, , 34, 20, 10, 9
2014/11/27, 51, , 36, 25, 4, 6
2014/11/28, 59, , 38, 24, 5, 8
2014/11/29, 69, , 38, 20, 5, 7
2014/11/30, 51, , 37, 17, 2, 6
2014/12/1, 44, , , , , 
2025/1/1, , 29, 26, , 5, 1
2025/1/31, , 39, , , , 
2025/2/3, , 13, 26, , 5, 
2025/2/15, , 18, 13, , , 5
2025/2/24, , 30, 14, , 2, 4
2024/4/17, , 50, 22, , 4, 6
2024/1/23, , 40, 42, , 2, 1
2024/3/25, , 25, 27, , 2, 4
2023/10/8, , 35, , , 3, 2
2023/3/7, , 9, 6, , 2, 6
2023/3/18, , 12, 2, , 4, 13
2022/4/28, , 29, 33, , 3, 7
2022/2/11, , 19, 35, , 3, 6
2021/8/5, , 60, 48, , 2, 4
2021/6/21, , 25, 21, , 4, 6
2021/2/15, , 27, 26, , 3, 6
2020/9/30, , 19, 2, , 3, 7
2020/4/1, , 15, 31, , , 3
2020/5/22, , 33, 31, , 1, 4
2020/1/1, , 22, 23, , 2, 6
2020/2/12, , 55, 33, , 3, 9
2019/10/22, , 21, 30, , 1, 7
2019/12/24, , 47, 27, , 3, 7
2019/1/1, , 48, 38, , 3, 3
2018/11/26, , 18, 23, , 4, 5
2018/11/27, , 23, 23, , 3, 7
2018/9/25, , 43, 62, , 1, 5
2016/8/5, , 49, 41, 19, 4, 4
2016/8/10, , 54, , , , 
2016/8/11, , 44, , , , 
2016/8/12, , 51, , , , 
2016/8/13, , 60, , , , 
2016/8/14, , 33, , , , 
2016/8/15, , 52, , , , 
2016/8/16, , 65, , , , 
2015/11/10, , 44, 32, 22, 4, 8
2024/4/20, , , 26, , 6, 9
2016/1/7, , , 4, 24, 1, 5
2015/4/1, , , 34, 19, 5, 9
2015/5/4, , , 39, 28, 5, 13
2015/1/1, , , 44, 16, 8, 5
2014/11/1, , , 47, 25, 2, 7
2016/10/8, , , , , 1, 6
2015/3/24, , , , , 6, 5
2015/3/25, , , , , 3, 5
2015/3/26, , , , , 7, 6
2015/3/27, , , , , 4, 7
2015/3/28, , , , , 4, 7
2015/3/29, , , , , 6, 6
2015/3/30, , , , , 4, 8
2015/3/31, , , , , 7, 7
