date, pm25, pm10, o3, no2, so2, co
2025/2/15, , 18, 22, , 1, 5
2025/2/24, , 30, 25, , 1, 5
2025/3/2, , 14, , , , 
2025/3/3, , 18, , , , 
2025/3/4, , 19, , , , 
2025/3/5, , 18, , , , 
2025/3/6, , 16, 23, , 1, 5
2024/1/17, , 20, , , , 
2024/1/18, , 34, 32, , 2, 8
2023/10/8, , 35, 46, , 3, 6
2023/4/12, , 25, 26, , 3, 8
2023/3/7, , 9, 1, , 2, 7
2023/3/18, , 12, 5, , 4, 9
2022/2/11, , 19, 35, , 2, 5
2021/8/5, , 60, 45, , 2, 5
2021/9/9, , 38, 41, , 3, 9
2021/6/21, , 25, 25, , 4, 6
2021/2/15, , 27, 36, , 4, 5
2020/9/30, , 19, 12, , 4, 8
2020/4/1, , 15, 35, , 1, 3
2020/5/22, , 33, 31, , 2, 2
2020/1/1, , 22, 28, , 1, 4
2020/2/12, , 55, 37, , 5, 8
2019/10/22, , 21, 33, , 3, 7
2019/11/5, , 30, 38, , 3, 9
2019/11/24, , 32, 53, , 3, 6
2019/11/25, , 35, 40, , 4, 5
2019/11/26, , 39, 28, , 5, 7
2019/11/27, , 38, 24, , 4, 8
2019/11/28, , 36, 29, , 4, 8
2019/7/3, , 48, 36, , 4, 7
2019/7/4, , 45, 38, , 5, 6
2019/7/5, , 43, 28, , 5, 4
2019/7/6, , 43, 27, , 3, 2
2019/7/7, , 28, 27, , 1, 2
2019/7/8, , 37, 24, , 2, 5
2019/7/9, , 39, 31, , 4, 5
2019/7/10, , 55, 36, , 3, 4
2019/7/11, , 51, 39, , 4, 6
2019/7/12, , 47, 32, , 6, 8
2019/7/13, , 45, 32, , 4, 7
2019/7/14, , 24, 31, , 2, 4
2019/7/15, , 26, 31, , 3, 5
2019/7/16, , 34, 32, , 3, 4
2019/7/17, , 50, 30, , 3, 4
2019/7/18, , 48, 32, , 2, 2
2019/7/19, , 50, 32, , 2, 3
2019/7/20, , 44, 29, , 2, 2
2019/7/21, , 41, 33, , 2, 2
2019/7/22, , 42, 32, , 3, 4
2019/7/23, , 29, 20, , 4, 6
2019/7/24, , 24, 29, , 3, 6
2019/7/25, , 35, 28, , 3, 6
2019/7/26, , 39, 34, , 2, 3
2019/7/27, , 42, 35, , 2, 3
2019/7/28, , 36, 33, , 2, 2
2019/7/29, , 48, 40, , 3, 3
2019/7/30, , 52, 39, , 3, 4
2019/1/1, , 48, 40, , 2, 3
2018/10/9, , 30, 17, , 4, 9
2018/9/25, , 43, 58, , 2, 5
2016/8/5, , 49, 41, 16, 4, 4
2015/11/10, , 44, 37, 30, 5, 7
2018/12/23, , , 2, , 3, 8
2016/8/22, , , 60, 17, 2, 3
2016/1/7, , , 4, 25, 3, 7
2016/2/21, , , 48, 18, 2, 5
2015/4/1, , , 29, 31, 6, 9
2015/5/4, , , 33, 35, 9, 11
2015/1/1, , , 40, 14, 6, 5
2014/11/1, , , 46, 31, 10, 5
2016/10/8, , , , , , 5
2016/10/10, , , , , 2, 8
2015/3/24, , , , , 8, 6
2015/3/25, , , , , 3, 8
2015/3/26, , , , , 12, 8
2015/3/27, , , , , 4, 7
2015/3/28, , , , , 4, 7
2015/3/29, , , , , 3, 6
2015/3/30, , , , , 11, 9
2015/3/31, , , , , 9, 8
